temperature,humidity,rainfall_mm,wind_speed,crop_type,growth_stage,previous_pest_occurrence,pest_risk,pest_type
20.45,45.28,0.0,4.86,sugarcane,maturity,1,medium,pyrilla
21.68,45.73,0.0,3.708,sugarcane,seedling,0,low,none
23.51,35.89,0.11,3.3480000000000003,cotton,flowering,1,high,aphids
24.39,34.12,0.04,4.824000000000001,wheat,maturity,0,low,none
23.18,37.75,0.0,9.468,rice,seedling,0,low,none
23.11,38.07,0.0,9.648000000000001,rice,seedling,0,low,none
23.0,39.49,0.0,5.652,rice,seedling,1,low,none
23.14,36.61,0.0,4.32,sugarcane,vegetative,0,low,none
24.19,33.04,0.0,5.112,cotton,vegetative,0,low,none
22.39,40.35,1.32,4.392,cotton,maturity,1,medium,aphids
21.51,49.81,9.87,3.8160000000000003,sugarcane,vegetative,0,low,none
22.12,35.3,0.3,6.012,rice,flowering,0,medium,aphids
17.39,84.68,22.17,8.964,rice,flowering,1,high,aphids
19.13,82.18,12.35,8.712,cotton,maturity,1,high,aphids
19.48,68.12,6.57,4.644,wheat,maturity,1,medium,aphids
18.33,44.47,0.01,10.476,sugarcane,flowering,0,low,none
17.97,42.37,0.0,7.848000000000001,wheat,maturity,0,low,none
19.36,44.47,0.0,9.216000000000001,rice,maturity,1,medium,aphids
21.22,46.31,0.0,7.344,sugarcane,maturity,0,low,none
22.17,47.15,2.65,4.248,sugarcane,vegetative,0,low,none
22.59,49.76,0.03,6.084,wheat,maturity,0,low,none
19.86,34.0,0.0,10.332,sugarcane,maturity,1,low,none
19.85,33.78,0.0,8.82,cotton,seedling,0,low,none
22.09,37.0,0.0,9.216000000000001,wheat,seedling,1,medium,leaf_miner
24.56,45.53,0.0,7.812,cotton,maturity,0,low,none
23.89,51.96,0.25,6.803999999999999,rice,vegetative,1,medium,aphids
18.96,77.79,19.1,8.676,wheat,seedling,0,medium,aphids
21.18,71.43,2.08,5.796,sugarcane,seedling,0,low,none
22.4,57.09,0.0,10.044,wheat,maturity,0,low,none
22.24,44.06,0.0,11.700000000000001,cotton,vegetative,1,low,none
21.51,41.46,0.0,7.920000000000001,cotton,maturity,0,low,none
22.72,36.73,0.0,6.9479999999999995,rice,seedling,0,low,none
24.05,35.65,0.0,8.568,sugarcane,vegetative,1,medium,shoot_borer
25.7,39.32,0.0,10.188,sugarcane,maturity,0,low,none
26.07,40.08,0.0,8.712,rice,flowering,1,high,aphids
27.14,32.06,0.0,4.248,cotton,seedling,1,medium,bollworm
28.17,31.89,0.0,3.8520000000000003,sugarcane,maturity,1,medium,shoot_borer
28.9,37.18,0.0,4.644,sugarcane,vegetative,0,low,none
28.87,35.41,0.0,6.408,cotton,flowering,0,medium,bollworm
28.35,30.96,0.93,5.436,rice,maturity,0,medium,aphids
27.99,30.1,0.12,5.4,cotton,maturity,0,medium,bollworm
23.68,59.13,8.11,8.028,sugarcane,seedling,0,low,none
26.12,53.86,0.0,4.5360000000000005,wheat,maturity,0,medium,aphids
27.76,42.82,0.0,5.58,rice,flowering,0,medium,aphids
28.68,39.42,0.0,7.272,wheat,maturity,0,low,none
29.06,41.74,0.3,8.352,cotton,seedling,0,low,none
26.06,53.97,1.23,5.436,rice,flowering,1,high,aphids
26.22,48.38,0.04,6.516,rice,flowering,1,high,aphids
26.55,40.81,0.02,6.768,rice,seedling,1,medium,aphids
26.65,36.14,0.0,5.867999999999999,cotton,vegetative,0,medium,bollworm
26.48,34.59,0.0,9.684,rice,flowering,1,high,aphids
27.0,32.24,0.0,11.412,rice,vegetative,0,low,none
27.55,29.99,0.0,10.08,sugarcane,flowering,0,medium,shoot_borer
29.53,30.81,0.0,5.4,rice,flowering,0,medium,aphids
28.21,44.98,10.87,4.356,sugarcane,seedling,1,medium,shoot_borer
24.99,67.3,13.68,6.516,rice,maturity,0,medium,leaf_miner
24.45,63.55,0.71,5.472,cotton,flowering,0,medium,aphids
26.11,58.76,0.8,5.652,rice,maturity,0,medium,aphids
28.17,49.97,0.12,4.716,rice,flowering,0,medium,aphids
29.0,39.4,0.0,12.384,cotton,vegetative,0,low,none
30.37,35.33,0.03,8.676,rice,maturity,0,medium,aphids
32.98,32.02,0.0,4.824000000000001,wheat,vegetative,1,high,leaf_miner
33.24,31.36,0.0,6.516,rice,maturity,0,medium,aphids
33.35,26.21,0.0,9.648000000000001,rice,maturity,1,high,aphids
31.69,25.51,0.0,12.024,sugarcane,vegetative,0,medium,shoot_borer
31.65,25.92,0.0,5.04,sugarcane,seedling,0,medium,shoot_borer
33.12,21.0,0.0,4.32,wheat,vegetative,1,high,leaf_miner
30.56,36.41,0.24,12.564000000000002,cotton,seedling,1,medium,bollworm
28.72,45.18,0.0,12.528,rice,seedling,0,low,none
29.3,49.16,11.39,8.172,sugarcane,maturity,0,low,none
30.81,43.94,2.54,5.652,wheat,vegetative,1,high,leaf_miner
30.88,42.31,0.65,7.2,cotton,flowering,1,high,bollworm
31.81,36.67,0.0,7.416,sugarcane,flowering,0,medium,shoot_borer
32.07,32.64,0.02,8.82,cotton,vegetative,1,high,bollworm
32.13,30.26,0.01,6.768,wheat,flowering,0,high,leaf_miner
31.77,25.98,0.11,6.84,cotton,seedling,0,medium,bollworm
32.26,21.57,0.0,7.5600000000000005,cotton,vegetative,1,high,bollworm
33.73,19.19,0.0,6.228,wheat,seedling,0,medium,leaf_miner
34.98,17.51,0.0,8.28,cotton,maturity,0,medium,aphids
34.43,20.37,0.0,7.596,wheat,vegetative,0,medium,leaf_miner
35.21,20.75,0.12,7.992000000000001,cotton,flowering,0,medium,aphids
36.21,18.06,0.0,4.932,sugarcane,flowering,0,high,shoot_borer
36.99,19.65,0.0,5.328,sugarcane,seedling,0,medium,shoot_borer
36.89,18.8,0.0,4.284,sugarcane,maturity,0,medium,shoot_borer
35.19,25.61,0.54,6.228,sugarcane,flowering,0,high,shoot_borer
35.21,26.09,0.67,5.724,wheat,flowering,0,medium,leaf_miner
32.26,38.97,4.16,8.208,cotton,maturity,1,high,bollworm
33.66,32.73,0.13,9.9,wheat,seedling,1,high,leaf_miner
33.53,30.48,1.42,7.416,rice,seedling,1,high,aphids
34.6,28.21,1.15,4.284,cotton,maturity,0,medium,aphids
36.8,24.18,0.0,3.6,wheat,maturity,0,medium,leaf_miner
37.51,22.98,0.0,6.84,cotton,seedling,1,high,aphids
36.9,17.73,0.38,15.659999999999998,cotton,vegetative,0,medium,aphids
36.23,12.31,0.0,14.328,rice,seedling,0,low,none
37.68,14.26,0.0,14.184,sugarcane,vegetative,0,medium,shoot_borer
38.17,13.54,0.0,11.844000000000001,cotton,vegetative,0,medium,aphids
39.16,14.47,0.0,9.395999999999999,cotton,vegetative,0,medium,aphids
39.31,11.97,0.0,7.308,rice,seedling,0,medium,aphids
38.63,11.29,0.0,7.956,wheat,maturity,0,medium,leaf_miner
36.95,9.53,0.07,8.46,sugarcane,vegetative,0,medium,shoot_borer
36.62,8.44,0.0,5.652,wheat,maturity,1,high,leaf_miner
38.05,11.36,0.01,8.064000000000002,wheat,maturity,1,high,leaf_miner
38.17,15.45,0.0,9.504000000000001,wheat,flowering,0,medium,leaf_miner
38.04,16.6,0.0,9.18,sugarcane,maturity,1,high,shoot_borer
37.25,17.99,0.02,7.884,wheat,seedling,1,medium,leaf_miner
37.2,15.64,0.0,5.904,wheat,seedling,0,medium,leaf_miner
38.54,17.88,0.01,5.5440000000000005,sugarcane,vegetative,0,medium,shoot_borer
39.48,19.88,0.01,5.148,sugarcane,seedling,0,low,none
38.8,19.37,0.0,7.092,rice,vegetative,1,high,aphids
37.93,17.53,0.0,10.584,wheat,seedling,0,low,none
38.01,18.04,0.0,9.251999999999999,rice,vegetative,1,high,aphids
39.9,15.5,0.0,8.46,cotton,seedling,0,medium,aphids
40.51,12.6,0.0,12.636,rice,seedling,0,low,none
39.79,20.86,0.0,18.756,rice,vegetative,1,high,aphids
39.39,22.01,0.01,14.184,rice,maturity,1,medium,aphids
39.41,23.75,0.0,12.492,rice,flowering,1,high,aphids
38.99,25.69,0.06,6.48,wheat,seedling,1,high,leaf_miner
37.49,25.47,0.61,9.936,cotton,maturity,1,high,aphids
36.97,27.44,0.39,6.48,cotton,flowering,0,medium,aphids
37.03,30.31,0.67,9.18,sugarcane,flowering,0,high,shoot_borer
37.68,29.76,0.53,8.064000000000002,cotton,seedling,0,low,none
38.16,28.38,0.13,6.588,rice,maturity,0,medium,aphids
38.35,29.74,0.04,12.276000000000002,sugarcane,seedling,0,low,none
37.87,36.64,1.03,12.924,rice,vegetative,0,low,none
38.15,36.35,0.72,14.976,wheat,vegetative,0,low,none
36.25,41.22,0.25,13.104000000000001,wheat,flowering,0,medium,leaf_miner
38.26,35.46,0.61,5.652,cotton,vegetative,1,high,aphids
36.68,40.92,1.08,12.816,rice,maturity,0,low,none
32.99,57.88,18.33,10.764000000000001,rice,vegetative,0,medium,aphids
32.26,51.8,2.74,13.32,rice,vegetative,0,medium,aphids
32.98,46.5,5.56,12.132000000000001,sugarcane,maturity,0,medium,shoot_borer
33.03,48.23,2.67,11.268,sugarcane,maturity,1,medium,shoot_borer
28.97,76.56,39.7,15.552000000000001,sugarcane,vegetative,1,high,top_borer
30.01,74.06,14.85,9.18,cotton,maturity,0,medium,whitefly
31.86,60.76,0.52,7.056,cotton,seedling,0,medium,bollworm
33.23,52.74,0.54,6.768,rice,vegetative,0,medium,aphids
34.63,48.67,0.01,9.72,rice,flowering,1,high,aphids
35.34,46.35,0.0,15.084000000000001,cotton,maturity,1,medium,aphids
35.41,48.4,2.55,13.32,sugarcane,maturity,0,low,none
33.26,61.17,20.74,7.524,sugarcane,seedling,1,high,shoot_borer
32.32,61.54,5.12,2.8440000000000003,sugarcane,seedling,0,medium,shoot_borer
32.76,59.43,0.55,3.42,sugarcane,flowering,0,high,shoot_borer
33.14,57.78,0.45,6.3,sugarcane,seedling,0,medium,shoot_borer
31.3,69.97,34.33,12.996,cotton,seedling,0,medium,bollworm
28.12,84.44,39.45,25.776,wheat,flowering,0,high,stem_borer
28.75,84.66,40.95,20.376,wheat,vegetative,0,medium,stem_borer
29.41,81.04,0.28,11.484,wheat,seedling,1,high,stem_borer
29.48,79.51,1.72,10.548,rice,vegetative,1,high,stem_borer
29.83,80.12,0.69,10.152,rice,flowering,0,medium,stem_borer
30.02,74.24,3.27,9.0,sugarcane,seedling,0,medium,top_borer
30.37,76.62,13.8,3.9600000000000004,rice,maturity,0,high,stem_borer
30.0,78.34,1.22,8.064000000000002,cotton,vegetative,0,high,whitefly
30.16,72.95,0.19,6.912,wheat,flowering,0,high,stem_borer
30.45,75.42,0.35,5.4,cotton,maturity,0,high,whitefly
30.14,77.48,0.29,9.72,cotton,seedling,0,high,whitefly
30.16,76.34,0.29,10.26,cotton,seedling,1,high,whitefly
29.53,78.9,0.68,10.008,sugarcane,vegetative,0,medium,top_borer
28.65,81.0,8.5,6.444,sugarcane,seedling,1,high,pyrilla
29.02,81.05,5.51,8.532,sugarcane,maturity,1,high,pyrilla
29.15,77.89,0.74,11.592,rice,vegetative,0,medium,stem_borer
29.89,72.1,0.01,8.424,sugarcane,vegetative,0,medium,top_borer
30.03,69.65,0.04,9.395999999999999,rice,seedling,0,medium,aphids
30.14,70.58,0.57,9.504000000000001,cotton,flowering,1,high,whitefly
30.51,70.3,0.14,11.484,wheat,maturity,0,medium,stem_borer
29.71,72.47,6.52,9.612,sugarcane,seedling,1,high,top_borer
30.87,66.55,2.95,3.9240000000000004,rice,flowering,0,high,aphids
31.24,64.64,2.27,4.212,rice,vegetative,0,medium,aphids
31.3,64.44,0.35,5.832000000000001,sugarcane,vegetative,1,high,shoot_borer
31.43,65.75,1.4,6.588,sugarcane,seedling,1,high,shoot_borer
32.19,63.09,0.0,6.84,cotton,maturity,1,high,bollworm
29.91,71.29,0.05,4.788,rice,seedling,1,high,stem_borer
31.28,67.06,3.31,3.456,wheat,seedling,0,medium,leaf_miner
30.96,68.92,3.64,3.672,cotton,vegetative,0,medium,bollworm
31.78,68.16,5.23,3.8160000000000003,rice,maturity,0,medium,aphids
32.54,67.04,2.03,2.7720000000000002,cotton,seedling,0,medium,bollworm
30.2,77.5,10.49,4.752000000000001,cotton,flowering,1,high,whitefly
31.54,68.67,0.38,5.904,sugarcane,flowering,0,high,shoot_borer
30.98,71.05,1.65,8.1,wheat,maturity,0,medium,stem_borer
32.25,67.44,0.95,6.3,wheat,vegetative,1,high,leaf_miner
30.84,72.98,17.25,3.9240000000000004,rice,vegetative,0,high,stem_borer
29.69,80.5,27.48,3.132,cotton,maturity,0,medium,whitefly
29.76,78.83,7.56,2.8080000000000003,sugarcane,seedling,1,high,top_borer
28.92,82.77,13.84,4.968,rice,seedling,1,high,stem_borer
29.81,77.73,1.76,12.888,rice,flowering,0,medium,stem_borer
29.64,75.34,0.28,14.508000000000001,rice,flowering,1,high,stem_borer
29.15,74.23,6.97,11.16,wheat,maturity,0,medium,stem_borer
28.9,75.66,6.09,9.468,cotton,vegetative,0,high,whitefly
28.7,78.29,7.12,9.036,cotton,maturity,0,medium,whitefly
29.28,75.72,1.85,9.828,sugarcane,seedling,1,high,top_borer
29.86,70.46,0.04,10.512,wheat,seedling,0,low,none
30.37,68.72,0.0,8.964,wheat,maturity,1,high,leaf_miner
30.51,70.67,2.87,4.284,rice,seedling,0,medium,stem_borer
30.4,71.81,0.64,4.068,sugarcane,seedling,1,high,top_borer
30.92,67.15,1.89,6.84,rice,flowering,0,high,aphids
31.42,64.26,0.23,8.316,sugarcane,seedling,0,medium,shoot_borer
31.34,60.87,0.12,11.304,sugarcane,flowering,1,high,shoot_borer
30.94,58.22,0.0,12.852,wheat,vegetative,1,high,leaf_miner
30.28,57.86,0.55,9.792000000000002,wheat,maturity,1,high,leaf_miner
30.59,55.48,0.02,6.803999999999999,cotton,seedling,0,medium,bollworm
30.48,52.77,0.0,7.452,cotton,flowering,0,medium,bollworm
30.18,50.98,0.37,9.216000000000001,cotton,flowering,0,medium,bollworm
30.3,48.53,0.0,8.928,wheat,maturity,0,medium,leaf_miner
30.44,48.99,0.0,9.504000000000001,rice,flowering,1,high,aphids
30.53,51.05,0.0,9.54,sugarcane,seedling,1,medium,shoot_borer
30.82,49.47,0.0,10.332,sugarcane,flowering,0,medium,shoot_borer
30.74,50.5,0.0,7.74,cotton,flowering,1,high,bollworm
31.13,49.96,0.01,4.428,sugarcane,vegetative,1,high,shoot_borer
30.38,66.91,10.52,6.012,sugarcane,seedling,1,high,shoot_borer
30.2,67.84,3.53,2.628,wheat,maturity,1,high,leaf_miner
32.33,52.37,0.01,4.932,wheat,flowering,0,medium,leaf_miner
32.18,47.64,0.77,2.7720000000000002,sugarcane,flowering,0,high,shoot_borer
31.27,60.93,0.95,6.012,rice,seedling,0,medium,aphids
31.52,60.66,0.72,9.468,cotton,seedling,0,medium,bollworm
32.22,58.89,0.16,10.368,sugarcane,flowering,1,high,shoot_borer
32.86,56.53,0.0,5.364,sugarcane,seedling,0,medium,shoot_borer
33.31,55.95,1.63,3.132,cotton,maturity,0,medium,aphids
29.49,74.6,12.25,2.556,wheat,seedling,1,high,stem_borer
30.92,63.34,1.54,7.092,cotton,maturity,1,high,bollworm
29.97,62.36,0.26,12.348,rice,maturity,1,high,aphids
28.67,49.45,0.0,14.004000000000001,sugarcane,seedling,0,low,none
27.72,46.31,0.0,10.008,sugarcane,maturity,0,low,none
28.79,48.84,0.0,7.092,sugarcane,seedling,0,low,none
29.47,45.69,0.0,5.760000000000001,cotton,seedling,1,medium,bollworm
29.71,44.43,0.0,5.184,rice,flowering,0,medium,aphids
29.66,47.53,0.0,5.436,sugarcane,flowering,0,medium,shoot_borer
29.75,44.7,0.0,4.14,wheat,vegetative,1,high,leaf_miner
30.31,45.62,0.0,4.5,rice,vegetative,0,medium,aphids
29.53,38.08,0.0,7.416,rice,seedling,0,medium,aphids
28.2,33.85,0.0,7.38,rice,maturity,1,medium,aphids
29.39,36.03,0.0,3.132,rice,seedling,0,low,none
29.63,41.41,0.0,4.5360000000000005,wheat,flowering,1,high,leaf_miner
29.59,41.06,0.0,4.752000000000001,rice,vegetative,0,medium,aphids
29.57,38.92,0.0,3.456,wheat,seedling,0,low,none
29.28,37.16,0.0,4.068,cotton,maturity,0,low,none
29.63,36.1,0.0,7.524,cotton,maturity,0,low,none
29.17,36.17,0.0,7.884,cotton,seedling,1,medium,bollworm
28.63,39.8,0.0,5.076,cotton,vegetative,1,high,bollworm
29.22,45.52,0.11,3.528,wheat,vegetative,1,high,leaf_miner
28.36,52.94,0.05,4.932,sugarcane,seedling,0,low,none
29.27,48.07,0.01,3.9600000000000004,wheat,maturity,0,low,none
29.14,49.42,0.05,4.464,cotton,vegetative,0,low,none
28.79,48.32,0.0,4.428,sugarcane,vegetative,0,medium,shoot_borer
28.58,43.41,0.32,5.112,sugarcane,vegetative,0,medium,shoot_borer
28.95,39.47,0.0,4.5360000000000005,sugarcane,flowering,0,medium,shoot_borer
28.73,38.27,0.0,4.644,sugarcane,seedling,0,low,none
29.15,35.4,0.0,5.867999999999999,rice,vegetative,0,low,none
28.76,36.92,0.02,6.696000000000001,cotton,vegetative,1,high,bollworm
27.37,32.93,0.0,8.208,cotton,seedling,1,medium,bollworm
25.52,25.77,0.0,8.208,cotton,flowering,0,medium,bollworm
26.08,24.87,0.0,5.184,wheat,maturity,0,low,none
26.57,27.88,0.0,5.112,cotton,maturity,0,low,none
26.07,32.84,0.0,3.9960000000000004,cotton,seedling,0,low,none
25.73,38.48,2.51,5.184,cotton,vegetative,0,low,none
24.83,41.2,2.64,5.796,wheat,vegetative,1,medium,leaf_miner
23.83,50.95,0.48,2.9160000000000004,cotton,maturity,1,medium,aphids
23.3,48.78,0.03,3.132,cotton,maturity,1,medium,aphids
25.12,40.15,0.0,3.096,rice,seedling,0,low,none
25.94,37.0,0.0,2.8080000000000003,cotton,flowering,0,medium,bollworm
26.15,35.86,0.0,2.3400000000000003,sugarcane,seedling,0,low,none
24.97,39.81,0.0,4.824000000000001,wheat,seedling,1,low,none
25.36,39.86,0.0,6.012,sugarcane,seedling,1,medium,shoot_borer
26.52,38.47,0.0,4.5,rice,flowering,0,medium,aphids
26.24,36.89,0.01,4.932,cotton,seedling,1,medium,bollworm
25.95,36.03,0.0,3.672,wheat,seedling,0,low,none
25.72,37.96,0.0,5.6160000000000005,rice,seedling,0,low,none
26.09,35.1,0.01,4.5360000000000005,wheat,vegetative,1,high,leaf_miner
25.27,35.91,0.0,5.724,sugarcane,flowering,0,medium,shoot_borer
24.8,40.06,0.02,9.216000000000001,rice,vegetative,0,low,none
23.1,32.92,0.0,8.712,wheat,vegetative,0,low,none
23.83,38.57,0.0,8.892000000000001,sugarcane,maturity,0,low,none
24.46,40.89,0.0,7.308,rice,seedling,1,low,none
24.59,41.52,0.0,6.768,cotton,vegetative,1,medium,aphids
24.47,37.51,0.0,5.9399999999999995,cotton,seedling,1,low,none
23.63,29.65,0.0,8.496,sugarcane,seedling,0,low,none
21.05,21.95,0.0,6.048,cotton,seedling,1,low,none
21.86,26.24,0.0,3.708,cotton,vegetative,0,low,none
22.34,28.41,0.0,3.384,rice,maturity,0,low,none
22.19,30.16,0.0,3.3480000000000003,rice,flowering,0,medium,aphids
21.93,33.45,0.0,3.492,rice,maturity,0,low,none
22.99,33.45,0.0,3.3120000000000003,rice,seedling,0,low,none
21.95,30.84,0.0,5.867999999999999,rice,maturity,0,low,none
20.94,28.13,0.0,7.596,rice,maturity,0,low,none
21.95,33.54,0.0,5.6160000000000005,cotton,maturity,0,low,none
24.0,33.67,0.0,6.012,rice,flowering,0,medium,aphids
22.38,38.28,0.0,6.8759999999999994,wheat,maturity,0,low,none
24.37,43.29,0.0,5.688000000000001,wheat,flowering,0,medium,leaf_miner
24.13,47.35,0.9,5.04,sugarcane,vegetative,0,low,none
22.91,45.76,3.95,6.48,wheat,maturity,1,medium,leaf_miner
20.87,58.1,4.25,5.472,rice,seedling,0,low,none
20.39,45.92,0.03,8.856,cotton,vegetative,1,medium,aphids
18.87,43.37,0.0,6.803999999999999,wheat,flowering,0,low,none
19.04,38.61,0.0,4.680000000000001,rice,flowering,0,medium,aphids
19.89,34.96,0.0,2.4480000000000004,rice,maturity,1,medium,aphids
19.49,36.33,0.0,3.744,cotton,flowering,1,high,aphids
19.43,35.96,0.0,4.5360000000000005,rice,maturity,0,low,none
19.58,36.69,0.0,3.168,rice,seedling,0,low,none
20.66,34.34,0.0,4.212,wheat,seedling,1,low,none
19.93,37.31,0.02,7.884,wheat,vegetative,1,medium,leaf_miner
17.45,36.64,0.0,8.496,sugarcane,flowering,1,high,pyrilla
15.33,39.03,0.0,5.688000000000001,sugarcane,seedling,0,low,none
14.74,37.18,0.0,7.416,wheat,flowering,1,high,leaf_miner
14.25,28.4,0.0,7.308,wheat,seedling,1,medium,leaf_miner
15.61,25.37,0.0,3.7800000000000002,sugarcane,vegetative,1,medium,pyrilla
16.8,24.06,0.0,4.428,sugarcane,maturity,1,medium,pyrilla
13.87,27.47,0.0,7.74,wheat,maturity,1,medium,leaf_miner
14.55,24.53,0.0,5.724,rice,flowering,1,high,aphids
15.57,21.96,0.0,2.592,rice,seedling,0,low,none
14.35,25.48,0.0,2.628,cotton,vegetative,0,low,none
14.47,25.07,0.0,3.636,wheat,vegetative,1,medium,leaf_miner
13.53,32.05,0.0,4.6080000000000005,wheat,maturity,0,low,none
13.6,28.95,0.0,8.892000000000001,wheat,seedling,0,low,none
13.14,24.67,0.0,7.704000000000001,wheat,vegetative,0,low,none
13.89,18.86,0.0,7.236,wheat,seedling,1,low,none
16.34,18.56,0.0,7.776000000000001,sugarcane,flowering,1,high,pyrilla
17.5,29.37,0.0,7.704000000000001,sugarcane,vegetative,0,low,none
18.17,30.54,0.0,8.496,rice,flowering,0,low,none
18.68,24.18,0.0,4.752000000000001,rice,maturity,1,medium,aphids
17.76,26.51,0.0,5.076,wheat,maturity,0,low,none
18.5,21.28,0.0,3.168,sugarcane,seedling,0,low,none
17.2,21.34,0.0,5.760000000000001,rice,flowering,1,high,aphids
16.22,20.71,0.0,6.084,wheat,maturity,0,low,none
17.49,21.84,0.0,3.708,cotton,maturity,1,medium,aphids
20.12,23.31,0.0,4.896000000000001,wheat,vegetative,1,medium,leaf_miner
20.12,30.63,0.0,3.8160000000000003,cotton,vegetative,0,low,none
19.93,32.9,0.0,3.492,cotton,vegetative,0,low,none
19.21,37.87,0.0,7.776000000000001,wheat,vegetative,0,low,none
17.28,32.67,0.0,11.268,wheat,seedling,1,low,none
16.71,28.3,0.0,6.192,wheat,flowering,0,medium,leaf_miner
17.58,29.09,0.0,4.428,wheat,seedling,1,medium,leaf_miner
18.23,29.77,0.0,3.384,rice,vegetative,0,low,none
18.84,31.07,0.0,4.392,rice,flowering,1,high,aphids
18.32,36.19,0.0,4.86,cotton,maturity,1,medium,aphids
17.27,34.03,0.0,6.984,wheat,vegetative,0,low,none
15.04,30.23,0.0,8.388,rice,flowering,0,medium,aphids
14.56,29.85,0.0,4.068,rice,flowering,0,medium,aphids
15.83,24.47,0.0,4.356,sugarcane,vegetative,0,low,none
15.55,40.4,6.86,5.256,sugarcane,seedling,1,medium,pyrilla
13.1,61.62,1.07,6.156,rice,vegetative,0,low,none
12.52,37.62,0.0,8.532,cotton,flowering,0,medium,aphids
12.03,29.73,0.0,7.236,rice,seedling,1,medium,aphids
13.7,28.52,0.0,6.048,wheat,seedling,1,low,none
15.48,28.59,0.0,4.86,rice,seedling,1,low,none
15.62,28.57,0.0,5.364,sugarcane,seedling,1,low,none
16.31,26.47,0.0,3.9240000000000004,sugarcane,flowering,0,low,none
16.85,25.52,0.0,4.680000000000001,wheat,flowering,0,medium,leaf_miner
18.33,26.78,0.0,5.436,rice,vegetative,0,low,none
19.18,29.15,0.0,5.184,wheat,flowering,0,low,none
20.7,34.15,0.0,6.3,cotton,vegetative,0,medium,aphids
21.45,39.8,0.0,8.568,sugarcane,maturity,0,low,none
20.87,27.3,0.0,8.496,rice,flowering,0,medium,aphids
17.76,21.0,0.0,8.28,rice,vegetative,0,low,none
15.62,21.28,0.0,9.144,cotton,seedling,0,low,none
16.41,23.2,0.0,5.6160000000000005,cotton,seedling,1,medium,aphids
17.37,22.08,0.0,5.184,sugarcane,flowering,1,high,pyrilla
17.31,20.2,0.0,3.9960000000000004,cotton,maturity,0,low,none
18.59,24.33,0.0,8.712,sugarcane,seedling,0,low,none
17.21,34.49,0.87,4.968,sugarcane,vegetative,1,medium,pyrilla
17.94,38.3,0.09,5.328,wheat,vegetative,0,low,none
19.02,33.26,0.0,5.148,wheat,seedling,1,low,none
20.53,25.89,0.0,3.9240000000000004,sugarcane,seedling,0,low,none
20.47,24.11,0.0,4.824000000000001,rice,seedling,0,low,none
21.09,23.79,0.0,5.22,wheat,maturity,1,medium,leaf_miner
21.28,26.43,0.0,3.8160000000000003,rice,maturity,0,low,none
21.1,23.97,0.0,5.688000000000001,cotton,flowering,0,medium,aphids
21.64,28.65,0.37,3.8520000000000003,rice,vegetative,1,medium,aphids
22.41,24.44,0.0,6.8759999999999994,cotton,flowering,1,high,aphids
25.62,26.14,0.0,9.395999999999999,sugarcane,flowering,1,high,shoot_borer
27.34,28.0,0.0,9.612,sugarcane,vegetative,1,high,shoot_borer
25.55,34.17,1.11,7.092,sugarcane,vegetative,1,high,shoot_borer
23.53,37.55,0.0,12.132000000000001,cotton,vegetative,0,low,none
21.6,16.88,0.0,11.664000000000001,rice,flowering,0,low,none
22.17,13.3,0.0,7.236,wheat,maturity,0,low,none
23.57,11.52,0.0,4.356,wheat,vegetative,0,low,none
21.5,15.72,0.0,5.076,rice,seedling,1,medium,aphids
